CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
TAG, TEAM, YES, 152, 7, .046, 0.000, .0007, .0055, 1, 3, 2.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 17, 83, 4.81, , N, 2.53, .33, .015, 1
TAG, CAR, YES, 152, 6, .039, 0.000, .0058, 0.0000, 4, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
TAG, LABEL, YES, 152, 6, .039, .121, 0.0000, .0056, 0, 3, 3.0, 3, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 23, 19, ¥, G, N, 1.38, .10, .009, 1
TAG, LICENSE, YES, 152, 6, .039, 0.000, 0.0000, .0038, 0, 3, 2.0, 2, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 11, 36, ¥, , N, .25, 0.00, 0.000, 1
TAG, DUG, NO, 152, 4, .026, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 5, ¥, N, N, 1.11, .11, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAG, FOOTBALL, YES, 152, 4, .026, 0.000, .0087, .0016, 1, 3, 2.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 23, 36, 5.75, , N, 3.14, .67, .077, 1
TAG, IT, NO, 152, 4, .026, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 5, ¥, N, N, 1.11, .11, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAG, STICKER, YES, 152, 4, .026, 0.000, .0032, .0031, 1, 3, 2.0, 2, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 19, 0, ¥, G, N, 1.00, .12, .028, 1
TAG, DOG, YES, 152, 3, .020, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
TAG, PLAY, YES, 152, 3, .020, 0.000, .0018, 0.0000, 2, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 21, 200, 4.22, P, V, 1.30, .45, .045, 1
TAG, CATCH, YES, 152, 2, .013, 0.000, 0.0000, .0020, 0, 3, 1.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 19, 43, 4.02, , V, 1.82, .41, .044, 1
TAG, FAG, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 5, ¥, N, N, 1.11, .11, .010, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAG, FREEZE, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 15, 6, 4.63, , V, 2.79, .36, .023, 1
TAG, HANG, YES, 152, 2, .013, 0.000, 0.0000, .0053, 0, 3, 1.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 29, 26, 3.88, N, V, 1.56, .19, .022, 1
TAG, SALE, YES, 152, 2, .013, 0.000, .0020, .0095, 2, 3, 3.0, 2, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 17, 44, 3.60, , N, 3.25, .44, .047, 1
TAG, TICKET, YES, 152, 2, .013, 0.000, .0005, .0004, 1, 3, 1.0, 1, 21, 5, ¥, N, N, 1.11, .11, .010, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1
TAIL, DOG, YES, 146, 36, .247, 0.000, .0754, .0743, 4, 0, 2.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
TAIL, END, YES, 146, 20, .137, 0.000, .0043, 0.0000, 2, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 8, 410, 3.16, G, N, 1.43, .57, .293, 1
TAIL, CAT, YES, 146, 16, .110, 0.000, .1780, .1303, 4, 0, 2.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 3, 23, 6.21, , N, 0.00, 1.00, .607, 1
TAIL, HEAD, YES, 146, 13, .089, .072, .0013, 0.0000, 2, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 15, 424, 5.98, N, N, .87, .60, .079, 1
TAIL, WAG, YES, 146, 7, .048, .680, 0.0000, .0279, 0, 0, 1.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 6, 0, ¥, G, V, .83, .17, .033, 1
TAIL, ANIMAL, YES, 146, 5, .034, 0.000, .0080, .0856, 4, 0, 2.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 28, 68, 5.65, , N, 1.81, .74, .053, 1
TAIL, COAT, YES, 146, 4, .027, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 17, 43, 5.83, N, N, 1.56, .50, .135, 1
TAIL, TUXEDO, YES, 146, 4, .027, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 11, 0, ¥, , N, 2.00, .33, .012, 1
TAIL, BUTT, YES, 146, 3, .021, 0.000, .0016, .0089, 1, 0, 3.0, 2, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 14, 12, ¥, , N, .79, .21, .020, 1
TAIL, RAT, YES, 146, 3, .021, .020, .0012, .0137, 1, 0, 3.0, 2, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 19, 6, 6.11, G, N, 1.29, .43, .140, 1
TAIL, BONE, YES, 146, 2, .014, 0.000, 0.0000, .0641, 0, 0, 2.0, 2, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 19, 33, 5.75, , N, 1.53, .35, .130, 1
TAIL, BUNNY, YES, 146, 2, .014, 0.000, 0.0000, .0005, 0, 0, 1.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 7, 1, 6.23, , N, 1.20, .60, .091, 1
TAIL, DONKEY, YES, 146, 2, .014, 0.000, 0.0000, .0016, 0, 0, 1.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 10, 1, 6.67, , N, .67, .44, .148, 1
TAIL, GATE, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 12, 37, 5.69, , N, 2.00, .18, .033, 1
TAIL, LONG, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 13, 755, 3.68, , AJ, 1.25, .42, .128, 1
TAIL, MOUSE, YES, 146, 2, .014, 0.000, .0348, .0616, 2, 0, 2.0, 0, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 10, 10, 6.12, , N, 1.30, .70, .192, 1
TAIL, REAR, YES, 146, 2, .014, 0.000, .0017, .0397, 1, 0, 2.0, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1, 9, 51, 3.98, T, N, 1.33, .33, .014, 1
TAKE, GIVE, YES, 170, 70, .412, .444, .0164, .0097, 4, 0, 3.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 13, 291, 3.18, , V, 2.25, .67, .225, 1
TAKE, STEAL, YES, 170, 22, .129, .328, .0009, .0045, 2, 0, 1.0, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1, 17, 5, 3.59, , V, 2.56, .44, .131, 1
